defect_code,mean_R,mean_G,mean_B,std_R,std_G,std_B,contrast,smoothness,entropy,edge_density
0,80.50079345703125,43.86285400390625,24.782958984375,32.65794327780075,23.860386501544756,17.59531486253085,22.375421846315078,0.04277997661709112,6457.998488341871,0.3511962890625
1,79.6649169921875,43.53009033203125,24.8748779296875,32.998369021055424,23.9136671059612,17.665476536578222,22.475946488141485,0.042596791592838856,6430.411790964241,0.353759765625
3,78.84423828125,43.007080078125,24.5089111328125,32.739830705948364,23.859309996420816,17.40283905891398,22.321306606061693,0.042879244156074824,6396.151383625809,0.34844970703125
0,78.61895751953125,42.86767578125,24.494384765625,33.17237008708429,23.93584657043322,17.48300214428161,22.424011702525785,0.0426912355022505,6382.003629800671,0.34735107421875
0,79.2685546875,42.9984130859375,24.51025390625,33.35914845445525,24.072656590689494,17.612865457472605,22.543206559194196,0.04247509775211464,6389.781841936203,0.3446044921875
1,78.98992919921875,43.064697265625,24.71527099609375,33.278703814645155,24.011529595626204,17.814574199403513,22.583835096145485,0.042401924704919554,6391.513911145143,0.3505859375
1,78.81634521484375,42.98583984375,24.71697998046875,33.38204585215469,24.09917648598132,17.63387796572129,22.580652053857,0.04240764834305901,6387.329187961963,0.34783935546875
0,78.5614013671875,43.082763671875,24.87835693359375,33.464072230718315,24.020343769876717,17.64943273631235,22.543988588327533,0.042473686913685166,6395.144378682242,0.351806640625
0,77.71875,42.4012451171875,24.3387451171875,33.27777820800147,24.069147588503903,17.653605244050553,22.56026966260521,0.04244433592316632,6335.671726319437,0.3486328125
0,78.88031005859375,43.26885986328125,25.02105712890625,32.93438327286576,24.051459358718187,18.027603575610193,22.613533116142406,0.042348597098178065,6411.232217183417,0.34661865234375
0,73.81805419921875,40.14617919921875,24.68389892578125,34.1328711693103,24.148978253431025,17.867906414087702,22.79358150407087,0.04202814106942702,6172.457062525494,0.3465576171875
0,75.333740234375,40.69281005859375,24.39447021484375,34.154855362008334,24.372364281857333,17.76643498559172,22.889806989303523,0.041858856392089826,6204.564100945824,0.35101318359375
0,75.6883544921875,40.689453125,24.04638671875,33.51997052433758,24.1886026293762,17.70217814190209,22.726854450895257,0.0421463368466977,6201.043580053769,0.35260009765625
2,75.4293212890625,40.3428955078125,24.7337646484375,34.16680038663915,24.505267904934176,18.187635378235427,23.122846822761765,0.04145447705021378,6182.246826628789,0.3480224609375
0,73.64794921875,39.49810791015625,23.4677734375,34.20877366977087,24.442799264264334,17.68913727855621,22.95012402116596,0.04175343723131657,6083.151594274093,0.35595703125
0,74.528564453125,39.900146484375,23.47998046875,34.19263293404944,24.57565229094474,17.807982283443316,23.034389649909738,0.04160704784129001,6113.998530542029,0.35577392578125
0,74.57562255859375,40.14874267578125,23.63287353515625,33.63089362235275,24.205450625259388,17.767275261265937,22.753516311906147,0.042099030175956,6146.058688078787,0.35040283203125
0,74.07769775390625,39.67413330078125,23.27294921875,34.02250921771047,24.4547114073226,17.684776062705637,22.9345974397976,0.04178052304891644,6092.467360838453,0.34918212890625
0,73.5111083984375,39.466552734375,23.35125732421875,34.21675398918794,24.381882130022227,17.691160029645495,22.88986800442581,0.041858749483870784,6081.704008442262,0.35205078125
0,73.81756591796875,39.54595947265625,23.41748046875,34.25872709772642,24.399803826862485,17.717775879848034,22.93152919234063,0.04178587970550806,6088.632887505204,0.351806640625
0,73.31103515625,39.12322998046875,23.11480712890625,34.441731184354346,24.35350890354165,17.70319576019916,22.901134716056298,0.041839017765471206,6054.448112814291,0.35296630859375
0,74.3048095703125,39.935546875,23.75274658203125,34.09615934877099,24.245592404973635,17.51053564066742,22.723460798822774,0.04215236589973512,6136.176767820585,0.35552978515625
0,73.7066650390625,39.835205078125,23.83740234375,34.46028149187306,24.51685367493348,17.824233457018764,23.030025421720374,0.04161460433146755,6110.601736180017,0.35260009765625
0,74.6134033203125,40.05780029296875,23.76483154296875,34.546181811784635,24.58029067948244,17.822130921468784,23.048383926440927,0.0415828357971494,6131.6939973426815,0.35400390625
0,74.7606201171875,39.766845703125,24.00115966796875,34.08576931694449,24.13295457451747,17.5179891112772,22.703865545564568,0.042187211958225036,6142.305576376728,0.34539794921875
1,73.12384033203125,39.41949462890625,23.59979248046875,34.55501138071555,24.460808763603872,17.92773314391956,22.995666178448918,0.04167419202131275,6082.117323179749,0.34942626953125
0,75.03912353515625,41.2525634765625,25.16424560546875,34.03501249163908,24.18334974832233,17.79407801337085,22.768804316059303,0.04207195224054051,6259.670711020108,0.34906005859375
0,74.859130859375,40.7474365234375,24.45269775390625,34.38041583226244,24.528979408669485,17.994460784997894,23.091081722487516,0.041509136514470524,6188.869374941761,0.35406494140625
0,75.64569091796875,41.27093505859375,24.42578125,33.534107880543374,24.203544015794332,17.596212482394783,22.693686352429506,0.042205336270835794,6247.40562569808,0.35369873046875
0,74.3896484375,40.4053955078125,23.82745361328125,33.94096049164127,24.219207862402218,17.567988763921555,22.721382774901574,0.04215605850170129,6164.16563965105,0.35699462890625
0,74.7689208984375,40.742919921875,24.0050048828125,34.24391477516127,24.318074025024192,17.751515652443892,22.871374324230796,0.04189117838033076,6187.956834276063,0.35736083984375
0,74.61639404296875,40.7880859375,23.95013427734375,33.340275596353784,24.056056658591505,17.52194888158628,22.556644128797018,0.0424508684060622,6203.984742841658,0.35858154296875
0,74.7491455078125,40.808837890625,23.9849853515625,33.81150265327152,24.419834667990727,17.869205085303733,22.929725336306806,0.04178902958333474,6185.52095289251,0.3553466796875
0,74.48089599609375,40.63934326171875,23.91796875,34.245902843983174,24.34460981028015,17.97450273062056,22.936384778024507,0.04177740328264104,6170.379104672767,0.36065673828125
0,79.0435791015625,42.5479736328125,24.3355712890625,32.8484799799735,23.765535488311215,17.445949294686415,22.255746152689404,0.04300012536404278,6374.6446906660585,0.35595703125
0,73.89227294921875,40.403564453125,23.93505859375,34.505079574818566,24.37879782091626,17.658567502676053,22.907828644713053,0.04182730330138696,6154.76964517076,0.3507080078125
0,74.27593994140625,40.47344970703125,23.8179931640625,34.58584438829101,24.378535964759415,17.484904300409667,22.849598700431784,0.04192942667760257,6164.184498443491,0.3558349609375
0,74.5609130859375,40.89703369140625,24.24212646484375,34.505628228445744,24.31635234160365,17.712594148634498,22.847593083052207,0.04193295300357465,6204.148655370184,0.354736328125
0,73.6148681640625,40.44708251953125,24.274658203125,35.01373005850094,24.488099141112368,17.905111557951997,23.091831346876678,0.041507844945529324,6153.506617131463,0.35736083984375
0,73.33917236328125,40.29443359375,24.20281982421875,34.883907124462745,24.51268910223711,17.848218419214778,23.081820582398272,0.041525099673357484,6144.595139825531,0.3543701171875
0,72.254638671875,39.591552734375,23.70611572265625,34.58660690094105,24.460462995061356,17.773452862638603,22.977149958382004,0.04170637468321864,6085.532454676416,0.35235595703125
0,81.391845703125,44.76458740234375,26.7928466796875,33.34979585698772,23.909516491516165,17.85023231099727,22.519784192453795,0.042517396920710056,6562.965760798089,0.3409423828125
0,80.7772216796875,44.05352783203125,26.14154052734375,33.52949783830275,24.14210914745446,17.959730697544938,22.73128934776324,0.04213846055078561,6492.248595658462,0.3436279296875
0,81.462646484375,44.6229248046875,26.0615234375,32.54873818820874,23.667303639466517,17.67801476630155,22.28805947278174,0.04294046058963241,6546.204972135008,0.3450927734375
0,74.28631591796875,38.95367431640625,23.21307373046875,33.688333321844695,24.233646929049304,17.434722630390922,22.703555959561122,0.042187762954470874,6064.736003607735,0.3524169921875
0,81.56134033203125,44.3363037109375,25.59344482421875,32.43349222682826,23.542604133449686,17.62305185095332,22.16367653847515,0.04317103972415552,6526.099174242907,0.34765625
0,80.8455810546875,44.0347900390625,25.4783935546875,32.518952294084656,23.80884231268647,17.64407481096582,22.376414133699058,0.04277816068284041,6490.785938683092,0.34661865234375
0,80.1602783203125,43.6290283203125,25.30914306640625,32.39536106114443,23.56414900424201,17.490017364770157,22.174540293568782,0.0431508020151542,6468.963509128236,0.346435546875
0,80.68231201171875,44.05511474609375,25.6483154296875,32.59691588810697,23.79479383877084,17.776185559369285,22.400063093393396,0.04273492750890628,6493.986284713043,0.34906005859375
0,80.602294921875,44.0572509765625,25.78521728515625,32.94530467611559,24.032261208030242,17.97337097447737,22.618610059887505,0.04233949404577125,6486.842294374563,0.346435546875
0,80.7193603515625,44.180419921875,25.86102294921875,33.05302064872305,23.960718023926226,17.697070741248744,22.51394990694904,0.042527946344925724,6502.796159142092,0.34613037109375
0,80.62408447265625,44.13983154296875,25.98974609375,33.98561216881282,24.17186571531296,17.938439580520072,22.790068035676978,0.04203434805231921,6490.203588954679,0.347412109375
0,81.00555419921875,44.63372802734375,26.320556640625,33.59262397692055,24.19112714281215,17.745206694418954,22.70585391837833,0.042183673426956135,6528.624252672676,0.3477783203125
0,80.22235107421875,44.34771728515625,26.731201171875,33.754478304445215,24.383972775865193,18.006787541941613,22.895886417381757,0.041848206947979326,6510.35429123064,0.3394775390625
0,81.0426025390625,44.8778076171875,26.77764892578125,33.51561067109591,24.46625218090002,18.131499668109022,22.956225363045426,0.04174280316892441,6542.229601297122,0.3431396484375
0,73.98114013671875,38.80645751953125,22.95343017578125,34.07645318097822,24.29477643267628,17.31489270755463,22.7469007456021,0.042110758398027956,6042.957200364663,0.354736328125
0,78.57733154296875,43.20819091796875,25.93731689453125,34.08120367094723,24.11644579558121,18.105428928035163,22.81547931361556,0.041989497117880366,6420.000452352731,0.3480224609375
0,81.707275390625,44.93316650390625,27.17230224609375,32.98018545453567,23.763436548289498,17.706390694002188,22.36846261307173,0.04279271668648947,6590.063641429329,0.34442138671875
0,80.9549560546875,44.296875,26.580078125,32.606588619995435,23.611799801026393,17.671199660884202,22.225115306917722,0.043056836824493384,6543.800945367275,0.34320068359375
0,81.21978759765625,44.22833251953125,26.1072998046875,32.24733662321313,23.45798688993779,17.771532121328594,22.14427335336286,0.043207232507677766,6533.362521239269,0.34869384765625
0,82.24310302734375,44.8751220703125,26.37432861328125,31.844574864195902,23.535906043237734,17.62421949910294,22.14716215683583,0.043201840174808624,6578.530774303879,0.34967041015625
0,80.9970703125,43.82666015625,25.56103515625,31.74260557980482,23.442319445692256,17.323194753494924,22.001232374062827,0.043475931364775164,6504.650305010826,0.3519287109375
0,79.9354248046875,43.3740234375,25.54937744140625,32.36842325762525,23.376498719990142,17.50873466037288,22.041828058740514,0.04339933435188826,6472.3515479470925,0.3482666015625
0,81.39263916015625,44.26123046875,26.18255615234375,32.3653339367535,23.58299363355555,17.913053924106862,22.28180074312064,0.042952004058169006,6532.713595558669,0.35040283203125
0,82.06536865234375,44.638671875,26.49139404296875,32.548216740313855,23.866087762997186,17.981891910466235,22.49986741429246,0.04255343157348227,6553.530580227411,0.3477783203125
0,75.88262939453125,40.0272216796875,23.781005859375,34.19591962449893,24.536165733505104,17.868197338754808,23.04799123356185,0.041583514826152315,6138.236595086764,0.353515625
0,80.59698486328125,43.82275390625,26.0625,32.38218569494046,23.597647232637417,17.620539107459226,22.20733207148284,0.04308983027087373,6505.800086051324,0.3494873046875
0,80.7415771484375,43.8013916015625,26.2659912109375,33.15175975210125,23.84065209677333,17.82754780079881,22.468109965327464,0.042611015607027236,6502.1948729000305,0.34503173828125
0,81.2530517578125,44.30718994140625,26.6112060546875,33.28894318306558,23.912140452081136,17.657358549561593,22.499495074696217,0.04255410581467258,6536.478393362471,0.3447265625
0,81.1842041015625,44.64337158203125,27.09014892578125,33.23509864194166,23.931322662048807,18.371973486598392,22.662020866404,0.042261817181466016,6555.376828891609,0.34515380859375
1,80.59857177734375,44.213623046875,26.852783203125,33.35469156835866,23.933053192514297,17.95205561621093,22.60028143185058,0.04237237606202506,6525.2517119312715,0.34307861328125
0,80.381591796875,43.95440673828125,26.56219482421875,33.70230307304117,24.154189329647448,17.84406233218148,22.712112652816263,0.042172539184577085,6499.262474290964,0.3465576171875
0,81.1212158203125,44.705078125,26.53240966796875,32.826664786156975,23.7984483966423,17.577650671493252,22.318095887844525,0.0428851482904009,6561.376097582607,0.34173583984375
0,80.20550537109375,44.00616455078125,26.08758544921875,33.189196585392935,23.79489021570009,17.70449250510457,22.394678495549496,0.04274476352347547,6503.087896265215,0.34771728515625
0,79.96868896484375,43.77947998046875,25.6614990234375,32.350270079381424,23.530627820523982,17.505796810533326,22.118990656447483,0.04325448350493266,6485.409911936367,0.34893798828125
0,74.83990478515625,39.194091796875,23.20196533203125,33.979695322783805,24.4068361656437,17.441683485192197,22.829771149541266,0.04196431403913212,6078.225861815722,0.353759765625
0,80.2615966796875,43.802734375,25.55865478515625,32.589872354272906,23.71569072710762,17.635070318090335,22.297055395338234,0.04292387956462949,6480.721090111754,0.34912109375
0,79.56500244140625,42.9356689453125,24.68255615234375,32.358089337614615,23.541607576727905,17.464301574962608,22.14200823783116,0.04321146158634843,6416.658983818161,0.35211181640625
2,79.78253173828125,43.4033203125,25.0780029296875,32.15571109297676,23.39933462827175,17.331006565974036,21.984023961593962,0.04350848231236568,6458.933755321517,0.35015869140625
0,79.61932373046875,43.44232177734375,25.15936279296875,32.50412827043335,23.49208941366234,17.547488760532044,22.108346942059963,0.0432744065383526,6455.160137233093,0.35302734375
0,79.8436279296875,43.56024169921875,25.3692626953125,33.249485441892574,24.06945737162011,17.863984601513195,22.65149313087259,0.042280628730990664,6440.5184396003515,0.35369873046875
0,79.794189453125,43.57574462890625,25.40521240234375,32.81239211927572,23.76351126894586,17.61228416183625,22.32081635980962,0.04288014555628376,6460.316330887252,0.34918212890625
2,79.3734130859375,43.2110595703125,25.2747802734375,33.503734285968044,23.76594622462,17.33945072559659,22.301746672919723,0.04291523781614863,6438.559659035967,0.34991455078125
0,79.3795166015625,43.5338134765625,25.71380615234375,33.63259578705903,23.989508901035578,17.617655268610378,22.546285070036305,0.04246954443240579,6451.93118095977,0.3470458984375
0,79.75970458984375,43.91510009765625,26.0289306640625,33.5631519054856,24.06413461401481,18.126694234637817,22.69555751615753,0.042202003448035354,6477.303564627038,0.343994140625
2,78.71087646484375,43.33203125,25.6806640625,33.716609840899636,23.993048296895257,18.047096918236143,22.685703531496987,0.04221956078569552,6428.349598491049,0.34478759765625
0,74.33636474609375,38.95257568359375,23.18878173828125,33.84986968372613,24.23768180325693,17.56860696841842,22.764254698867248,0.04208000682839282,6065.797171131368,0.35107421875
0,79.3387451171875,43.69171142578125,25.9093017578125,33.56186346852565,24.05387913043159,18.05800391167796,22.68648366911068,0.04221817024297662,6458.663584668087,0.344482421875
0,80.59942626953125,43.84173583984375,25.75531005859375,33.0189561760512,23.745366813999553,17.681746728191712,22.353260292388146,0.042820573550749315,6492.283950585292,0.34552001953125
4,79.923095703125,43.34375,25.30767822265625,32.841414994700244,23.9466570279131,17.64983289442557,22.4689233590675,0.042609538780296795,6440.627473186991,0.34661865234375
0,79.4766845703125,43.13092041015625,24.9200439453125,32.79092770552818,23.82513835754917,17.61901019113322,22.376410565637276,0.042778167212291114,6416.313558460361,0.34893798828125
0,80.1785888671875,43.4700927734375,24.9813232421875,32.57931413538569,23.77734515599196,17.583006761207116,22.308898806051758,0.042902069648196636,6444.452782066122,0.3465576171875
0,79.630126953125,42.83587646484375,24.313232421875,32.79486558255168,23.520210401948503,17.4315914805171,22.145361087472985,0.04320520195043456,6395.982873380899,0.34771728515625
0,80.09930419921875,43.12188720703125,24.5328369140625,32.696985500868216,23.680961528597575,17.510673247949374,22.256332630785014,0.04299904098706749,6417.286881971026,0.35369873046875
13,78.85546875,42.552490234375,24.44598388671875,32.541801683550396,23.528478186889185,17.471510354184637,22.114375047716194,0.04326312080407316,6381.620738466021,0.3499755859375
4,79.100830078125,42.7176513671875,24.51300048828125,33.143348239339,23.792809196980585,17.640467972369084,22.39762053972341,0.04273938874691321,6380.712495331542,0.35223388671875
0,214.09283447265625,189.15557861328125,173.805419921875,22.70815686286192,27.73213066415914,29.826939881502415,27.439153692846524,0.035162790384002746,5160.487829773955,0.40191650390625
1,217.52056884765625,192.52886962890625,176.13958740234375,22.666785088724946,28.463988291087247,30.880797314812213,28.182093179915636,0.03426758984815533,4953.775834238881,0.42425537109375
0,217.588134765625,192.3193359375,175.5589599609375,22.63655492741416,28.5099814988862,31.15698368137461,28.282386654726423,0.03415022183099927,4970.446620469141,0.41766357421875
0,216.9495849609375,192.1490478515625,175.72021484375,22.28118474577595,28.192328293024943,30.414955982456718,27.834432223374037,0.03468075917892951,4984.537450209929,0.40069580078125
1,217.19171142578125,192.45904541015625,175.9774169921875,22.738171979975515,28.34105438647609,30.775580105467885,28.068908049442232,0.034401017000677735,4962.647367709727,0.40509033203125
0,217.375244140625,192.8365478515625,176.16888427734375,23.16597536239682,28.880903451526947,31.104022032479335,28.542591411390298,0.03384943406198431,4936.926990758206,0.41680908203125
0,216.93359375,192.69122314453125,176.34844970703125,22.756472494771096,28.304342369859885,30.346752656034116,27.943550060419092,0.034550011934006704,4950.808889139222,0.41033935546875
3,217.3026123046875,192.4708251953125,176.97637939453125,22.431372727358365,28.120902538378083,30.569764301189476,27.840925730360134,0.03467295083899906,4945.8911803296,0.42010498046875
2,217.2705078125,191.73907470703125,175.62689208984375,22.233827499758142,27.750459183336417,30.23770188348331,27.497543255499323,0.03509074417518516,5004.777031341963,0.407470703125
1,218.45849609375,192.6837158203125,176.41546630859375,22.037249539575395,27.73808185547091,30.106722323345284,27.442874511794013,0.03515819048406461,4945.970446227134,0.3984375
0,217.6971435546875,192.198486328125,176.2567138671875,21.692049159162735,27.371475366235238,29.68013093315364,27.064756073639167,0.03563187926437337,4978.49665968268,0.4119873046875
1,214.029052734375,188.94708251953125,173.4317626953125,22.802240001865776,27.940201387048994,30.026330923847055,27.640578377200796,0.03491549600814087,5173.051882747435,0.40740966796875
0,217.5084228515625,191.40716552734375,175.22125244140625,21.54598104456511,27.243065522539386,29.465161416469076,26.88898175176621,0.03585645431234398,5032.41176417143,0.41949462890625
0,217.18658447265625,190.93548583984375,174.65771484375,21.94503939631135,27.32139354869496,29.337054182353985,26.95935419655735,0.0357662052195444,5062.178479174165,0.3990478515625
0,216.41375732421875,190.93426513671875,174.89227294921875,22.207413130372966,27.474297962944487,29.69889466949168,27.190925429421913,0.03547240769032484,5060.11165398479,0.41021728515625
